CID,a
gdb_151,50.07
gdb_152,46.29
gdb_153,46.01
gdb_154,42.64
gdb_155,38.7
gdb_156,50.34
gdb_157,38.7
gdb_158,43.73
gdb_159,52.0
gdb_160,45.06
gdb_161,38.2
gdb_162,48.92
gdb_163,41.77
gdb_164,41.8
gdb_165,39.17
gdb_166,35.66
gdb_167,35.01
gdb_168,35.27
gdb_169,35.3
gdb_170,35.74
gdb_171,32.49
gdb_172,31.56
gdb_173,31.41
gdb_174,28.58
gdb_175,32.29
gdb_176,28.86
gdb_177,25.66
gdb_178,54.16
gdb_179,49.13
gdb_180,56.46
gdb_181,53.48
gdb_182,49.95
gdb_183,46.34
gdb_184,15.93
gdb_185,44.74
gdb_186,40.77
gdb_187,43.39
gdb_188,39.72
gdb_189,36.02
gdb_190,55.77
gdb_191,51.86
gdb_192,47.63
gdb_193,47.52
gdb_194,51.62
gdb_195,48.3
gdb_196,44.3
gdb_197,43.86
gdb_198,47.38
gdb_199,43.45
gdb_200,43.23
gdb_201,55.32
gdb_202,51.32
gdb_203,51.11
gdb_204,47.12
gdb_205,51.67
gdb_206,47.82
gdb_207,47.62
gdb_208,43.75
gdb_209,47.51
gdb_210,43.71
gdb_211,39.79
gdb_212,55.54
gdb_213,51.11
gdb_214,57.28
gdb_215,53.03
gdb_216,49.2
gdb_217,48.47
gdb_218,43.74
gdb_219,62.05
gdb_220,56.9
gdb_221,53.67
gdb_222,54.93
gdb_223,49.98
gdb_224,56.92
gdb_225,49.7
gdb_226,59.72
gdb_227,52.67
gdb_228,66.63
gdb_229,59.74
gdb_230,60.03
gdb_231,56.61
gdb_232,52.6
gdb_233,65.24
gdb_234,57.94
gdb_235,51.94
gdb_236,47.48
gdb_237,48.37
gdb_238,43.68
gdb_239,50.18
gdb_240,45.3
gdb_241,48.15
gdb_242,49.82
gdb_243,45.18
gdb_244,45.91
gdb_245,46.25
gdb_246,44.18
gdb_247,46.05
gdb_248,41.58
gdb_249,42.07
gdb_250,62.17
gdb_251,57.19
gdb_252,54.82
gdb_253,50.45
gdb_254,54.43
gdb_255,57.47
gdb_256,54.8
gdb_257,51.48
gdb_258,50.52
gdb_259,54.59
gdb_260,50.08
gdb_261,57.31
gdb_262,53.75
gdb_263,54.72
gdb_264,50.96
gdb_265,50.66
gdb_266,46.82
gdb_267,46.17
gdb_268,51.17
gdb_269,47.53
gdb_270,46.39
gdb_271,54.51
gdb_272,60.25
gdb_273,53.18
gdb_274,67.45
gdb_275,60.39
gdb_276,61.19
gdb_277,61.01
gdb_278,53.61
gdb_279,47.03
gdb_280,48.43
gdb_281,43.45
gdb_282,41.06
gdb_283,39.85
gdb_284,56.8
gdb_285,53.35
gdb_286,45.76
gdb_287,49.94
gdb_288,46.24
gdb_289,54.99
gdb_290,50.94
gdb_291,66.87
gdb_292,59.83
gdb_293,52.62
gdb_294,63.32
gdb_295,56.17
gdb_296,56.09
gdb_297,56.29
gdb_298,49.2
gdb_299,56.93
gdb_300,49.85
gdb_301,64.09
gdb_302,56.95
gdb_303,56.95
gdb_304,60.96
gdb_305,51.41
gdb_306,53.83
gdb_307,50.75
gdb_308,46.42
gdb_309,51.1
gdb_310,46.78
gdb_311,64.11
gdb_312,56.92
gdb_313,56.88
gdb_314,53.9
gdb_315,49.09
gdb_316,61.09
gdb_317,53.68
gdb_318,57.23
gdb_319,53.49
gdb_320,50.04
gdb_321,50.23
gdb_322,44.9
gdb_323,39.71
gdb_324,43.98
gdb_325,38.68
gdb_326,37.46
gdb_327,56.95
gdb_328,51.99
gdb_329,47.23
gdb_330,48.67
gdb_331,43.93
gdb_332,49.83
gdb_333,45.03
gdb_334,40.41
gdb_335,52.76
gdb_336,47.71
gdb_337,45.31
gdb_338,40.49
gdb_339,48.36
gdb_340,51.06
gdb_341,45.8
gdb_342,41.69
gdb_343,50.92
gdb_344,50.95
gdb_345,53.26
gdb_346,48.11
gdb_347,50.21
gdb_348,51.0
gdb_349,46.66
gdb_350,41.61
gdb_351,46.43
gdb_352,41.54
gdb_353,47.28
gdb_354,49.61
gdb_355,45.79
gdb_356,40.92
gdb_357,41.26
gdb_358,57.0
gdb_359,50.24
gdb_360,54.61
gdb_361,50.2
gdb_362,47.75
gdb_363,51.35
gdb_364,47.42
gdb_365,46.49
gdb_366,43.25
gdb_367,43.53
gdb_368,55.68
gdb_369,55.08
gdb_370,50.15
gdb_371,62.36
gdb_372,57.23
gdb_373,54.01
gdb_374,55.33
gdb_375,50.37
gdb_376,54.08
gdb_377,55.84
gdb_378,50.59
gdb_379,46.66
gdb_380,50.26
gdb_381,46.88
gdb_382,48.25
gdb_383,43.5
gdb_384,50.03
gdb_385,57.5
gdb_386,50.71
gdb_387,55.18
gdb_388,50.45
gdb_389,43.58
gdb_390,53.08
gdb_391,67.19
gdb_392,60.09
gdb_393,60.6
gdb_394,60.24
gdb_395,52.93
gdb_396,53.28
gdb_397,45.75
gdb_398,59.61
gdb_399,54.31
gdb_400,56.0
gdb_401,50.81
gdb_402,52.23
gdb_403,47.2
gdb_404,51.03
gdb_405,52.54
gdb_406,47.42
gdb_407,54.61
gdb_408,50.74
gdb_409,47.26
gdb_410,48.35
gdb_411,56.77
gdb_412,52.8
gdb_413,49.21
gdb_414,63.52
gdb_415,56.33
gdb_416,56.44
gdb_417,56.8
gdb_418,49.73
gdb_419,53.75
gdb_420,50.52
gdb_421,50.92
gdb_422,46.04
gdb_423,50.49
gdb_424,46.89
gdb_425,51.94
gdb_426,47.4
gdb_427,42.57
gdb_428,46.67
gdb_429,43.41
gdb_430,43.85
gdb_431,39.11
gdb_432,63.28
gdb_433,56.23
gdb_434,56.23
gdb_435,49.4
gdb_436,49.03
gdb_437,48.64
gdb_438,50.91
gdb_439,47.64
gdb_440,43.5
gdb_441,39.3
gdb_442,50.58
gdb_443,52.33
gdb_444,48.42
gdb_445,50.78
gdb_446,43.66
gdb_447,43.85
gdb_448,52.83
gdb_449,49.83
gdb_450,45.82
gdb_451,46.04
gdb_452,38.99
gdb_453,46.25
gdb_454,42.52
gdb_455,38.98
gdb_456,62.6
gdb_457,55.75
gdb_458,50.7
gdb_459,61.16
gdb_460,49.49
gdb_461,53.91
gdb_462,61.66
gdb_463,49.75
gdb_464,55.0
gdb_465,54.16
gdb_466,63.03
gdb_467,56.51
gdb_468,56.14
gdb_469,49.23
gdb_470,49.6
gdb_471,55.74
gdb_472,49.05
gdb_473,63.6
gdb_474,56.45
gdb_475,60.42
gdb_476,49.27
gdb_477,41.57
gdb_478,60.48
gdb_479,53.34
gdb_480,53.11
gdb_481,53.26
gdb_482,53.1
gdb_483,45.92
gdb_484,72.39
gdb_485,63.48
gdb_486,55.28
gdb_487,57.87
gdb_488,52.71
gdb_489,47.69
gdb_490,59.66
gdb_491,51.47
gdb_492,48.1
gdb_493,50.16
gdb_494,45.57
gdb_495,52.99
gdb_496,48.12
gdb_497,49.89
gdb_498,44.97
gdb_499,45.77
gdb_500,41.37
gdb_501,45.71
gdb_502,48.98
gdb_503,45.39
gdb_504,41.52
gdb_505,71.63
gdb_506,59.23
gdb_507,54.4
gdb_508,55.38
gdb_509,52.58
gdb_510,49.06
gdb_511,67.0
gdb_512,59.94
gdb_513,59.6
gdb_514,52.46
gdb_515,57.54
gdb_516,50.43
gdb_517,65.82
gdb_518,58.63
gdb_519,51.62
gdb_520,57.34
gdb_521,57.94
gdb_522,65.57
gdb_523,59.21
gdb_524,58.57
gdb_525,62.82
gdb_526,57.89
gdb_527,54.99
gdb_528,56.58
gdb_529,51.68
gdb_530,56.07
gdb_531,51.25
gdb_532,55.5
gdb_533,50.66
gdb_534,58.27
gdb_535,54.88
gdb_536,51.52
gdb_537,51.36
gdb_538,51.64
gdb_539,51.08
gdb_540,48.01
gdb_541,48.93
gdb_542,44.01
gdb_543,68.01
gdb_544,60.77
gdb_545,61.48
gdb_546,61.68
gdb_547,54.23
gdb_548,54.26
gdb_549,54.79
gdb_550,53.58
gdb_551,59.52
gdb_552,51.95
gdb_553,51.72
gdb_554,54.24
gdb_555,50.2
gdb_556,46.71
gdb_557,46.76
gdb_558,54.48
gdb_559,46.71
gdb_560,46.85
gdb_561,52.08
gdb_562,52.85
gdb_563,63.82
gdb_564,56.72
gdb_565,56.22
gdb_566,57.2
gdb_567,49.83
gdb_568,56.81
gdb_569,49.25
gdb_570,49.3
gdb_571,58.69
gdb_572,51.81
gdb_573,54.94
gdb_574,53.78
gdb_575,50.4
gdb_576,46.97
gdb_577,50.95
gdb_578,52.29
gdb_579,54.2
gdb_580,50.56
gdb_581,47.21
gdb_582,50.88
gdb_583,50.79
gdb_584,47.46
gdb_585,63.06
gdb_586,59.57
gdb_587,55.68
gdb_588,64.07
gdb_589,57.14
gdb_590,61.14
gdb_591,57.69
gdb_592,57.75
gdb_593,54.33
gdb_594,50.75
gdb_595,56.79
gdb_596,49.89
gdb_597,54.01
gdb_598,59.69
gdb_599,54.41
gdb_600,56.27
gdb_601,51.08
gdb_602,52.44
gdb_603,47.35
gdb_604,56.55
gdb_605,51.35
gdb_606,52.51
gdb_607,47.52
gdb_608,55.07
gdb_609,51.56
gdb_610,51.36
gdb_611,47.64
gdb_612,51.92
gdb_613,47.84
gdb_614,57.04
gdb_615,53.26
gdb_616,49.75
gdb_617,64.01
gdb_618,56.83
gdb_619,60.65
gdb_620,57.13
gdb_621,61.07
gdb_622,53.82
gdb_623,57.42
gdb_624,49.79
gdb_625,49.8
gdb_626,54.41
gdb_627,50.98
gdb_628,46.79
gdb_629,51.15
gdb_630,50.64
gdb_631,47.16
gdb_632,42.9
gdb_633,47.01
gdb_634,63.63
gdb_635,56.23
gdb_636,60.85
gdb_637,56.58
gdb_638,52.97
gdb_639,49.27
gdb_640,60.62
gdb_641,53.44
gdb_642,53.32
gdb_643,49.82
gdb_644,53.28
gdb_645,46.16
gdb_646,56.94
gdb_647,49.13
gdb_648,59.48
gdb_649,52.41
gdb_650,52.01
gdb_651,60.85
gdb_652,53.28
gdb_653,53.19
gdb_654,46.16
gdb_655,54.57
gdb_656,61.37
gdb_657,49.97
gdb_658,62.98
gdb_659,56.25
gdb_660,49.61
gdb_661,49.04
gdb_662,59.31
gdb_663,52.42
gdb_664,45.53
gdb_665,59.83
gdb_666,52.65
gdb_667,52.57
gdb_668,45.07
gdb_669,57.35
gdb_670,45.26
gdb_671,53.83
gdb_672,49.74
gdb_673,59.15
gdb_674,51.92
gdb_675,52.46
gdb_676,44.8
gdb_677,52.03
gdb_678,49.31
gdb_679,45.53
gdb_680,47.76
gdb_681,50.48
gdb_682,46.41
gdb_683,46.97
gdb_684,43.08
gdb_685,47.14
gdb_686,46.67
gdb_687,42.62
gdb_688,59.74
gdb_689,52.62
gdb_690,52.69
gdb_691,52.75
gdb_692,49.06
gdb_693,45.31
gdb_694,49.2
gdb_695,57.31
gdb_696,53.69
gdb_697,49.26
gdb_698,49.54
gdb_699,45.55
gdb_700,41.73
gdb_701,60.97
gdb_702,53.86
gdb_703,56.86
gdb_704,53.03
gdb_705,50.31
gdb_706,45.96
gdb_707,55.33
gdb_708,52.06
gdb_709,48.16
gdb_710,52.0
gdb_711,48.92
gdb_712,44.98
gdb_713,41.15
gdb_714,52.12
gdb_715,55.83
gdb_716,52.04
gdb_717,52.16
gdb_718,48.29
gdb_719,51.49
gdb_720,47.5
gdb_721,48.99
gdb_722,45.02
gdb_723,41.23
gdb_724,40.74
gdb_725,41.36
gdb_726,51.32
gdb_727,48.06
gdb_728,47.65
gdb_729,44.67
gdb_730,51.05
gdb_731,47.56
gdb_732,47.4
gdb_733,44.18
gdb_734,46.94
gdb_735,43.55
gdb_736,51.26
gdb_737,47.01
gdb_738,47.14
gdb_739,43.44
gdb_740,47.54
gdb_741,43.3
gdb_742,43.87
gdb_743,40.37
gdb_744,51.67
gdb_745,47.81
gdb_746,47.14
gdb_747,46.86
gdb_748,43.54
gdb_749,47.91
gdb_750,43.9
gdb_751,40.22
gdb_752,41.36
gdb_753,41.35
gdb_754,37.52
gdb_755,34.59
gdb_756,47.71
gdb_757,44.81
gdb_758,44.26
gdb_759,41.95
gdb_760,47.66
gdb_761,44.3
gdb_762,44.15
gdb_763,40.94
gdb_764,43.39
gdb_765,40.19
gdb_766,47.71
gdb_767,43.5
gdb_768,43.82
gdb_769,40.14
gdb_770,44.1
gdb_771,39.9
gdb_772,40.64
gdb_773,37.11
gdb_774,39.58
gdb_775,36.38
gdb_776,36.4
gdb_777,33.27
gdb_778,32.83
gdb_779,30.02
gdb_780,43.41
gdb_781,43.61
gdb_782,40.29
gdb_783,39.16
gdb_784,43.57
gdb_785,39.4
gdb_786,39.79
gdb_787,36.17
gdb_788,40.1
gdb_789,35.95
gdb_790,33.31
gdb_791,69.69
gdb_792,62.57
gdb_793,57.7
gdb_794,58.32
gdb_795,60.51
gdb_796,67.93
gdb_797,60.44
gdb_798,71.35
gdb_799,54.53
gdb_800,67.04
gdb_801,60.35
gdb_802,65.04
gdb_803,62.27
gdb_804,57.9
gdb_805,62.61
gdb_806,64.81
gdb_807,57.99
gdb_808,67.1
gdb_809,59.69
gdb_810,64.68
gdb_811,61.33
gdb_812,57.57
gdb_813,57.41
gdb_814,61.44
gdb_815,64.84
gdb_816,61.8
gdb_817,63.6
gdb_818,56.58
gdb_819,64.26
gdb_820,60.85
gdb_821,57.93
gdb_822,61.76
gdb_823,58.33
gdb_824,54.24
gdb_825,58.41
gdb_826,30.55
gdb_827,26.67
gdb_828,26.44
gdb_829,32.38
gdb_830,29.26
gdb_831,35.84
gdb_832,68.34
gdb_833,64.17
gdb_834,64.62
gdb_835,60.58
gdb_836,60.27
gdb_837,56.37
gdb_838,64.21
gdb_839,59.72
gdb_840,55.58
gdb_841,60.58
gdb_842,56.14
gdb_843,51.67
gdb_844,64.01
gdb_845,59.82
gdb_846,56.39
gdb_847,56.23
gdb_848,52.27
gdb_849,60.5
gdb_850,56.9
gdb_851,56.13
gdb_852,52.68
gdb_853,55.95
gdb_854,51.9
gdb_855,48.16
gdb_856,52.57
gdb_857,52.28
gdb_858,48.44
gdb_859,51.69
gdb_860,47.72
gdb_861,68.88
gdb_862,64.89
gdb_863,64.74
gdb_864,61.51
gdb_865,60.4
gdb_866,60.38
gdb_867,56.83
gdb_868,55.95
gdb_869,52.25
gdb_870,57.19
gdb_871,56.19
gdb_872,60.48
gdb_873,57.35
gdb_874,55.88
gdb_875,52.69
gdb_876,52.81
gdb_877,51.7
gdb_878,48.35
gdb_879,51.65
gdb_880,47.59
gdb_881,57.83
gdb_882,56.15
gdb_883,52.51
gdb_884,57.33
gdb_885,53.41
gdb_886,52.05
gdb_887,48.41
gdb_888,53.96
gdb_889,52.31
gdb_890,48.82
gdb_891,49.51
gdb_892,48.4
gdb_893,44.88
gdb_894,49.46
gdb_895,47.88
gdb_896,44.36
gdb_897,49.23
gdb_898,45.36
gdb_899,40.61
gdb_900,68.21
gdb_901,64.76
gdb_902,60.31
gdb_903,63.83
gdb_904,60.5
gdb_905,56.09
gdb_906,55.61
gdb_907,55.72
gdb_908,51.09
gdb_909,58.94
gdb_910,54.43
gdb_911,54.33
gdb_912,49.87
gdb_913,45.42
gdb_914,55.13
gdb_915,61.04
gdb_916,56.62
gdb_917,57.0
gdb_918,56.03
gdb_919,51.37
gdb_920,59.34
gdb_921,54.88
gdb_922,55.68
gdb_923,54.42
gdb_924,49.71
gdb_925,55.47
gdb_926,51.09
gdb_927,51.72
gdb_928,50.57
gdb_929,45.97
gdb_930,69.91
gdb_931,65.39
gdb_932,65.6
gdb_933,61.88
gdb_934,60.88
gdb_935,65.77
gdb_936,61.2
gdb_937,61.88
gdb_938,60.93
gdb_939,56.17
gdb_940,67.3
gdb_941,63.26
gdb_942,59.71
gdb_943,58.89
gdb_944,63.35
gdb_945,58.83
gdb_946,59.71
gdb_947,58.46
gdb_948,53.66
gdb_949,62.42
gdb_950,58.03
gdb_951,58.48
gdb_952,54.78
gdb_953,54.08
gdb_954,58.38
gdb_955,53.76
gdb_956,54.78
gdb_957,53.65
gdb_958,48.86
gdb_959,67.73
gdb_960,63.61
gdb_961,63.54
gdb_962,59.48
gdb_963,64.04
gdb_964,60.29
gdb_965,56.25
gdb_966,63.33
gdb_967,60.16
gdb_968,55.55
gdb_969,60.22
gdb_970,56.4
gdb_971,56.22
gdb_972,52.43
gdb_973,59.47
gdb_974,55.6
gdb_975,56.37
gdb_976,52.49
gdb_977,55.7
gdb_978,52.74
gdb_979,51.68
gdb_980,48.31
gdb_981,55.52
gdb_982,51.67
gdb_983,52.28
gdb_984,51.73
gdb_985,48.07
gdb_986,67.02
gdb_987,63.55
gdb_988,59.45
gdb_989,62.57
gdb_990,59.23
gdb_991,59.91
gdb_992,55.54
gdb_993,55.75
gdb_994,51.69
gdb_995,67.42
gdb_996,63.78
gdb_997,59.45
gdb_998,62.88
gdb_999,55.05
gdb_1000,62.88
gdb_1001,55.16
gdb_1002,55.38
gdb_1003,56.61
gdb_1004,51.5
gdb_1005,67.41
gdb_1006,63.52
gdb_1007,62.39
gdb_1008,58.6
gdb_1009,62.77
gdb_1010,58.76
gdb_1011,60.82
gdb_1012,56.92
gdb_1013,56.07
gdb_1014,52.24
gdb_1015,56.52
gdb_1016,52.55
gdb_1017,65.16
gdb_1018,61.03
gdb_1019,60.39
gdb_1020,56.32
gdb_1021,58.94
gdb_1022,54.88
gdb_1023,54.46
gdb_1024,50.44
gdb_1025,61.64
gdb_1026,57.19
gdb_1027,56.2
gdb_1028,51.99
gdb_1029,57.43
gdb_1030,52.75
gdb_1031,58.98
gdb_1032,55.26
gdb_1033,54.04
gdb_1034,50.43
gdb_1035,58.85
gdb_1036,53.77
gdb_1037,57.57
gdb_1038,53.52
gdb_1039,67.23
gdb_1040,63.28
gdb_1041,58.91
gdb_1042,62.81
gdb_1043,58.79
gdb_1044,63.67
gdb_1045,60.74
gdb_1046,56.58
gdb_1047,56.04
gdb_1048,59.96
gdb_1049,56.25
gdb_1050,55.42
gdb_1051,52.12
gdb_1052,55.34
gdb_1053,51.5
gdb_1054,54.6
gdb_1055,60.33
gdb_1056,55.81
gdb_1057,55.77
gdb_1058,51.44
gdb_1059,55.38
gdb_1060,51.28
gdb_1061,66.7
gdb_1062,62.72
gdb_1063,62.32
gdb_1064,57.91
gdb_1065,63.62
gdb_1066,59.78
gdb_1067,59.38
gdb_1068,55.52
gdb_1069,59.51
gdb_1070,55.93
gdb_1071,55.31
gdb_1072,51.81
gdb_1073,59.22
gdb_1074,55.16
gdb_1075,54.83
gdb_1076,50.99
gdb_1077,66.65
gdb_1078,62.11
gdb_1079,64.43
gdb_1080,59.93
gdb_1081,59.69
gdb_1082,76.21
gdb_1083,69.1
gdb_1084,72.66
gdb_1085,67.57
gdb_1086,65.74
gdb_1087,60.82
gdb_1088,67.84
gdb_1089,64.64
gdb_1090,61.5
gdb_1091,60.84
gdb_1092,70.67
gdb_1093,63.64
gdb_1094,77.88
gdb_1095,70.88
gdb_1096,71.47
gdb_1097,71.53
gdb_1098,64.38
gdb_1099,67.15
gdb_1100,60.44
gdb_1101,63.51
gdb_1102,56.21
gdb_1103,56.9
gdb_1104,77.05
gdb_1105,70.16
gdb_1106,69.98
gdb_1107,63.11
gdb_1108,59.77
gdb_1109,56.17
gdb_1110,55.55
gdb_1111,52.65
gdb_1112,58.71
gdb_1113,55.21
gdb_1114,56.02
gdb_1115,57.44
gdb_1116,52.35
gdb_1117,52.49
gdb_1118,51.31
gdb_1119,48.57
gdb_1120,67.94
gdb_1121,64.34
gdb_1122,65.8
gdb_1123,61.44
gdb_1124,61.37
gdb_1125,57.6
gdb_1126,57.38
gdb_1127,61.19
gdb_1128,57.81
gdb_1129,57.61
gdb_1130,77.99
gdb_1131,71.24
gdb_1132,71.72
gdb_1133,64.36
gdb_1134,62.19
gdb_1135,64.37
gdb_1136,61.35
gdb_1137,57.07
gdb_1138,57.32
gdb_1139,67.01
gdb_1140,60.22
gdb_1141,74.65
gdb_1142,67.47
gdb_1143,67.58
gdb_1144,64.99
gdb_1145,74.94
gdb_1146,67.97
gdb_1147,67.71
gdb_1148,60.54
gdb_1149,72.52
gdb_1150,65.18
gdb_1151,64.77
gdb_1152,57.1
gdb_1153,68.3
gdb_1154,63.13
gdb_1155,58.13
gdb_1156,59.91
gdb_1157,54.94
gdb_1158,61.3
gdb_1159,56.29
gdb_1160,51.46
gdb_1161,63.47
gdb_1162,58.2
gdb_1163,56.49
gdb_1164,51.27
gdb_1165,57.71
gdb_1166,51.49
gdb_1167,65.86
gdb_1168,60.69
gdb_1169,60.78
gdb_1170,57.56
gdb_1171,57.27
gdb_1172,58.82
gdb_1173,53.77
gdb_1174,72.99
gdb_1175,67.68
gdb_1176,64.23
gdb_1177,65.99
gdb_1178,60.86
gdb_1179,64.49
gdb_1180,66.27
gdb_1181,61.07
gdb_1182,60.3
gdb_1183,53.44
gdb_1184,67.66
gdb_1185,60.49
gdb_1186,60.58
gdb_1187,63.41
gdb_1188,56.14
gdb_1189,77.42
gdb_1190,70.35
gdb_1191,70.74
gdb_1192,70.47
gdb_1193,63.37
gdb_1194,63.67
gdb_1195,66.31
gdb_1196,62.34
gdb_1197,76.36
gdb_1198,68.81
gdb_1199,71.03
gdb_1200,62.85
gdb_1201,66.57
gdb_1202,58.96
gdb_1203,59.6
gdb_1204,55.99
gdb_1205,61.55
gdb_1206,56.66
gdb_1207,63.54
gdb_1208,58.65
gdb_1209,60.97
gdb_1210,55.9
gdb_1211,57.1
gdb_1212,52.25
gdb_1213,59.71
gdb_1214,54.79
gdb_1215,56.57
gdb_1216,52.05
gdb_1217,53.03
gdb_1218,47.92
gdb_1219,55.9
gdb_1220,59.61
gdb_1221,55.73
gdb_1222,56.94
gdb_1223,52.25
gdb_1224,56.48
gdb_1225,52.07
gdb_1226,55.88
gdb_1227,51.93
gdb_1228,53.37
gdb_1229,48.68
gdb_1230,52.44
gdb_1231,48.14
gdb_1232,55.03
gdb_1233,78.98
gdb_1234,71.68
gdb_1235,71.29
gdb_1236,64.11
gdb_1237,69.0
gdb_1238,61.63
gdb_1239,73.77
gdb_1240,68.71
gdb_1241,65.88
gdb_1242,67.44
gdb_1243,62.39
gdb_1244,66.62
gdb_1245,61.71
gdb_1246,66.01
gdb_1247,69.1
gdb_1248,65.32
gdb_1249,62.11
gdb_1250,62.0
gdb_1251,62.23
gdb_1252,58.93
gdb_1253,59.53
gdb_1254,55.11
gdb_1255,64.97
gdb_1256,61.0
gdb_1257,59.47
gdb_1258,55.46
gdb_1259,54.97
gdb_1260,69.51
gdb_1261,61.49
gdb_1262,68.51
gdb_1263,64.39
gdb_1264,57.35
gdb_1265,56.69
gdb_1266,70.02
gdb_1267,62.29
gdb_1268,77.09
gdb_1269,69.76
gdb_1270,69.8
gdb_1271,58.74
gdb_1272,61.44
gdb_1273,58.98
gdb_1274,54.39
gdb_1275,68.54
gdb_1276,64.98
gdb_1277,65.86
gdb_1278,62.09
gdb_1279,61.83
gdb_1280,57.94
gdb_1281,57.48
gdb_1282,62.56
gdb_1283,58.9
gdb_1284,57.97
gdb_1285,61.93
gdb_1286,58.21
gdb_1287,57.85
gdb_1288,54.97
gdb_1289,50.55
gdb_1290,57.27
gdb_1291,71.46
gdb_1292,64.84
gdb_1293,64.63
gdb_1294,78.7
gdb_1295,71.61
gdb_1296,72.3
gdb_1297,72.37
gdb_1298,64.82
gdb_1299,72.19
gdb_1300,65.05
gdb_1301,64.27
gdb_1302,61.14
gdb_1303,61.5
gdb_1304,56.57
gdb_1305,60.92
gdb_1306,57.48
gdb_1307,53.12
gdb_1308,57.22
gdb_1309,54.09
gdb_1310,54.49
gdb_1311,49.68
gdb_1312,67.09
gdb_1313,60.07
gdb_1314,60.09
gdb_1315,74.1
gdb_1316,67.11
gdb_1317,66.82
gdb_1318,67.01
gdb_1319,60.13
gdb_1320,71.46
gdb_1321,65.9
gdb_1322,67.94
gdb_1323,62.44
gdb_1324,64.03
gdb_1325,58.67
gdb_1326,64.02
gdb_1327,58.65
gdb_1328,66.52
gdb_1329,62.74
gdb_1330,62.67
gdb_1331,58.98
gdb_1332,59.3
gdb_1333,68.29
gdb_1334,64.35
gdb_1335,60.72
gdb_1336,61.14
gdb_1337,75.32
gdb_1338,68.11
gdb_1339,68.2
gdb_1340,72.35
gdb_1341,68.75
gdb_1342,61.08
gdb_1343,71.52
gdb_1344,60.01
gdb_1345,64.48
gdb_1346,72.21
gdb_1347,60.43
gdb_1348,65.66
gdb_1349,65.1
gdb_1350,73.18
gdb_1351,66.79
gdb_1352,66.33
gdb_1353,59.62
gdb_1354,59.97
gdb_1355,66.51
gdb_1356,59.29
gdb_1357,60.43
gdb_1358,53.19
gdb_1359,74.93
gdb_1360,67.7
gdb_1361,67.65
gdb_1362,60.53
