CID,a
829,-3.06
830,-0.85
831,-3.19
833,-4.376
834,-5.53
835,-2.05
836,-1.64
837,-4.03
838,-2.5639999999999996
839,-2.48
840,-2.82
842,-2.8
844,-0.17
845,-4.955
846,-8.04
847,-0.4
848,-2.59
850,-5.382000000000001
851,-7.01
852,-4.71
853,-3.93
854,-3.1
855,-3.04
856,-7.15
858,-2.39
859,-4.207
861,-0.46
862,-3.59
863,-7.82
864,-4.925
865,-3.15
866,-6.726
867,-4.95
868,-6.96
869,0.51
871,-4.345
872,-8.71
873,-3.364
875,-3.168
876,0.64
877,-1.4
878,-4.37
879,-2.843
880,-8.94
882,-1.28
884,-4.88
885,-1.456
886,-3.6039999999999996
887,-0.7
888,-3.21
889,-3.05
890,-1.228
891,-0.7
892,-4.08
894,-6.78
895,-4.43
898,-2.77
899,-2.253
900,-6.317
901,-2.647
902,-6.025
905,-4.1
906,-3.9
907,-4.72
908,-6.25
909,-7.39
912,-5.21
913,-1.49
914,-2.6919999999999997
916,-1.03
917,-2.16
918,-4.31
919,-3.583
921,-4.743
923,-3.931
926,-3.36
928,-0.972
929,-3.84
931,-5.23
932,-2.22
933,0.02
934,-4.66
936,-1.04
937,-3.54
939,-3.4010000000000002
940,-4.445
944,-1.52
945,-3.69
947,-3.79
948,-4.25
950,-3.88
951,-3.38
952,-4.114
953,-3.2239999999999998
955,0.38
956,-2.06
958,-0.92
962,-5.284
963,-6.14
964,-6.02
965,-4.46
966,-6.6370000000000005
967,-3.24
968,-3.4
969,-5.115
971,-7.39
972,-1.742
974,-3.1
977,-1.74
978,-2.07
981,-1.97
982,-2.676
983,-5.68
985,-2.349
986,-1.83
987,-5.24
988,-2.218
989,-6.8
991,-4.883
992,-0.364
994,-2.49
996,-4.57
997,-4.93
998,-2.878
